Image Size,Split Size,HOG Params,Normalization Method,SVM Params,Train HOG Time,Validation HOG Time,Test HOG Time,Train Time,Test Time,HOG Accuracy,Test Accuracy
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'linear', 'C': 1}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0019516944885253906,0.0009987354278564453,1.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'linear', 'C': 10}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.003109455108642578,0.0010595321655273438,1.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0019960403442382812,0.0,0.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0019996166229248047,0.0,0.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'linear', 'C': 1}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0010197162628173828,0.0010080337524414062,1.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'linear', 'C': 10}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0020432472229003906,0.0009891986846923828,1.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.001979827880859375,0.0,0.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",minmax,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.001997232437133789,0.0009968280792236328,0.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'linear', 'C': 1}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.002973318099975586,0.001028299331665039,0.5,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'linear', 'C': 10}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0029909610748291016,0.0010232925415039062,0.5,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0020325183868408203,0.0,0.0,0.0
256,0.3,"{'orientations': 8, 'pixels_per_cell': (16, 16), 'cells_per_block': (2, 2)}",robust,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.3638951778411865,0.08300614356994629,0.0830693244934082,0.0019936561584472656,0.0009965896606445312,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (16, 16), 'cells_per_block': (1, 1)}",standard,"{'kernel': 'linear', 'C': 1}",0.41597700119018555,0.12478828430175781,0.09515810012817383,0.001955747604370117,0.0,1.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (16, 16), 'cells_per_block': (1, 1)}",standard,"{'kernel': 'linear', 'C': 10}",0.41597700119018555,0.12478828430175781,0.09515810012817383,0.0009922981262207031,0.0009980201721191406,1.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (16, 16), 'cells_per_block': (1, 1)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.001}",0.41597700119018555,0.12478828430175781,0.09515810012817383,0.0009987354278564453,0.0010311603546142578,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (16, 16), 'cells_per_block': (1, 1)}",standard,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.01}",0.41597700119018555,0.12478828430175781,0.09515810012817383,0.0019958019256591797,0.0,0.0,0.0
256,0.3,"{'orientations': 9, 'pixels_per_cell': (16, 16), 'cells_per_block': (1, 1)}",minmax,"{'kernel': 'linear', 'C': 1}",0.41597700119018555,0.12478828430175781,0.09515810012817383,0.0019936561584472656,0.000997304916381836,1.0,0.0
